Previous,Current,HighestNext,GoldAmount,ExpectedAmount,HighestProbAmount,HighestAmount,LowestAmount,IsSame
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI171,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI171,Under60_MI227,Under60_MI227,0.0,116.72370370370369,0.0,623.8,0.0,True
Under60_MI227,Under60_MI228,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI227,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,False
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI160,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI160,Under60_MI232,Under60_MI160,0.0,273.77250000000004,0.0,1410.73,0.0,False
Under60_MI232,Under60_MI232,Under60_MI232,0.0,63.942397260273964,0.0,1064.9,-464.94,True
Under60_MI232,Under60_MI9,Under60_MI232,0.0,63.942397260273964,0.0,1064.9,-464.94,False
Under60_MI9,Under60_MI214,Under60_MI9,0.0,359.34125,0.0,2000.85,0.0,False
Under60_MI214,Under60_MI243,Under60_MI163,0.0,50.52207624633435,0.0,408.25,0.0,False
Under60_MI243,Under60_MI227,Under60_MI243,0.0,67.99219622331688,0.0,5695.0,0.0,False
Under60_MI227,Under60_MI200,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI200,Under60_MI206,Under60_MI227,0.0,35.91293513166345,0.0,850.01,0.0,False
Under60_MI206,Under60_MI206,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI227,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,True
Under60_MI227,Under60_MI206,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI206,Under60_MI206,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI206,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI227,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,True
Under60_MI227,Under60_MI233,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI233,Under60_MI227,Under60_MI233,0.0,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI231,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI231,Under60_MI227,Under60_MI227,0.0,61.23449904030709,0.0,1012.16,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,85.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,77.27,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI173,Under60_MI227,171.73,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI173,Under60_MI173,Under60_MI234,171.73,82.61163934426231,0.0,460.41,0.0,False
Under60_MI173,Under60_MI227,Under60_MI234,171.73,82.61163934426231,0.0,460.41,0.0,False
Under60_MI227,Under60_MI173,Under60_MI227,171.73,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI173,Under60_MI228,Under60_MI234,0.0,82.61163934426231,0.0,460.41,0.0,False
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI220,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,False
Under60_MI220,Under60_MI227,Under60_MI220,0.0,141.59039100684254,0.0,4563.4,0.0,False
Under60_MI227,Under60_MI233,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI233,Under60_MI233,Under60_MI233,0.0,76.15642889647324,0.0,2982.3,-137.28,True
Under60_MI233,Under60_MI227,Under60_MI233,0.0,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI227,Under60_MI220,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI220,Under60_MI227,Under60_MI220,87.46,141.59039100684254,0.0,4563.4,0.0,False
Under60_MI227,Under60_MI227,Under60_MI227,51.33,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,115.35,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI206,Under60_MI227,123.46,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI206,Under60_MI206,Under60_MI227,123.46,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI227,Under60_MI227,123.46,54.9267492566898,0.0,317.77,0.0,True
Under60_MI227,Under60_MI206,Under60_MI227,123.46,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI206,Under60_MI227,Under60_MI227,85.0,54.9267492566898,0.0,317.77,0.0,True
Under60_MI227,Under60_MI231,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI231,Under60_MI227,Under60_MI227,77.27,61.23449904030709,0.0,1012.16,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI7,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI7,Under60_MI7,Under60_MI7,0.0,158.0158577405858,0.0,953.09,0.0,True
Under60_MI7,Under60_MI227,Under60_MI7,0.0,158.0158577405858,0.0,953.09,0.0,False
Under60_MI227,Under60_MI231,Under60_MI227,137.01,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI231,Under60_MI227,Under60_MI227,137.01,61.23449904030709,0.0,1012.16,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,199.7,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI170,Under60_MI227,199.7,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI170,Under60_MI234,Under60_MI227,139.58,88.22843373493976,0.0,1780.92,0.0,False
Under60_MI234,Under60_MI233,Under60_MI234,96.68,113.54990701606091,0.0,5759.22,0.0,False
Under60_MI233,Under60_MI233,Under60_MI233,96.68,76.15642889647324,0.0,2982.3,-137.28,True
Under60_MI233,Under60_MI227,Under60_MI233,96.68,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI227,Under60_MI217,Under60_MI227,154.06,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI217,Under60_MI227,Under60_MI227,154.06,87.41264705882352,0.0,234.67,0.0,True
Under60_MI227,Under60_MI183,Under60_MI227,15.8,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI183,Under60_MI233,Under60_MI227,154.06,62.08858455882353,0.0,693.52,0.0,False
Under60_MI233,Under60_MI227,Under60_MI233,51.83,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI227,Under60_MI183,Under60_MI227,15.8,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI183,Under60_MI227,Under60_MI227,85.99,62.08858455882353,0.0,693.52,0.0,True
Under60_MI227,Under60_MI200,Under60_MI227,89.51,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI200,Under60_MI227,Under60_MI227,89.51,35.91293513166345,0.0,850.01,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,85.99,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,85.99,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,78.17,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,66.44,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI206,Under60_MI227,108.5,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI206,Under60_MI206,Under60_MI227,108.5,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI227,Under60_MI227,108.5,54.9267492566898,0.0,317.77,0.0,True
Under60_MI227,Under60_MI243,Under60_MI227,8.47,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI243,Under60_MI243,Under60_MI243,8.47,67.99219622331688,0.0,5695.0,0.0,True
Under60_MI243,Under60_MI227,Under60_MI243,23.03,67.99219622331688,0.0,5695.0,0.0,False
Under60_MI227,Under60_MI233,Under60_MI227,5.95,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI233,Under60_MI227,Under60_MI233,5.95,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI227,Under60_MI206,Under60_MI227,5.95,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI206,Under60_MI206,Under60_MI227,5.95,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI183,Under60_MI227,0.79,54.9267492566898,0.0,317.77,0.0,False
Under60_MI183,Under60_MI206,Under60_MI227,6.69,62.08858455882353,0.0,693.52,0.0,False
Under60_MI206,Under60_MI233,Under60_MI227,6.69,54.9267492566898,0.0,317.77,0.0,False
Under60_MI233,Under60_MI227,Under60_MI233,6.69,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI227,Under60_MI206,Under60_MI227,6.69,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI206,Under60_MI206,Under60_MI227,6.69,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI227,Under60_MI227,4.0,54.9267492566898,0.0,317.77,0.0,True
START_STATE,Under60_IA218,Under60_MI227,730.0,70.01195804195802,0.0,740.65,-145.0,False
Under60_IA218,Under60_IA227,Under60_IA218,152.0,206.34938461538462,139.0,703.0,65.0,False
START_STATE,Under60_MI220,Under60_MI227,0.0,70.01195804195802,0.0,740.65,-145.0,False
Under60_MI220,Under60_MI237,Under60_MI220,114.61,141.59039100684254,0.0,4563.4,0.0,False
Under60_MI237,Under60_MI233,Under60_MI227,114.61,64.70258235919238,0.0,397.0,0.0,False
Under60_MI233,Under60_MI227,Under60_MI233,114.61,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI227,Under60_MI183,Under60_MI227,12.86,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI183,Under60_MI227,Under60_MI227,165.72,62.08858455882353,0.0,693.52,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,387.62,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI145,Under60_MI227,387.62,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI145,Under60_MI226,Under60_MI227,10.45,253.07884615384617,0.0,1013.18,0.0,False
Under60_MI226,Under60_MI226,Under60_MI227,393.16,70.5755779376499,0.0,743.71,0.0,False
Under60_MI226,Under60_MI226,Under60_MI227,393.16,70.5755779376499,0.0,743.71,0.0,False
Under60_MI226,Under60_MI243,Under60_MI227,393.16,70.5755779376499,0.0,743.71,0.0,False
Under60_MI243,Under60_MI145,Under60_MI243,393.16,67.99219622331688,0.0,5695.0,0.0,False
Under60_MI145,Under60_MI243,Under60_MI227,6.75,253.07884615384617,0.0,1013.18,0.0,False
Under60_MI243,Under60_MI214,Under60_MI243,145.44,67.99219622331688,0.0,5695.0,0.0,False
Under60_MI214,Under60_MI226,Under60_MI163,145.44,50.52207624633435,0.0,408.25,0.0,False
Under60_MI226,Under60_MI243,Under60_MI227,145.44,70.5755779376499,0.0,743.71,0.0,False
Under60_MI243,Under60_MI243,Under60_MI243,145.44,67.99219622331688,0.0,5695.0,0.0,True
Under60_MI243,Under60_MI214,Under60_MI243,124.63,67.99219622331688,0.0,5695.0,0.0,False
Under60_MI214,Under60_MI243,Under60_MI163,0.0,50.52207624633435,0.0,408.25,0.0,False
Under60_MI243,Under60_MI226,Under60_MI243,124.63,67.99219622331688,0.0,5695.0,0.0,False
Under60_MI226,Under60_MI243,Under60_MI227,124.63,70.5755779376499,0.0,743.71,0.0,False
Under60_MI243,Under60_MI243,Under60_MI243,0.0,67.99219622331688,0.0,5695.0,0.0,True
Under60_MI243,Under60_MI220,Under60_MI243,67.07,67.99219622331688,0.0,5695.0,0.0,False
Under60_MI220,Under60_MI233,Under60_MI220,0.0,141.59039100684254,0.0,4563.4,0.0,False
Under60_MI233,Under60_MI206,Under60_MI233,0.0,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI206,Under60_MI206,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI227,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI206,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI206,Under60_MI206,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,False
Under60_MI206,Under60_MI227,Under60_MI227,0.0,54.9267492566898,0.0,317.77,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI220,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI220,Under60_MI227,Under60_MI220,0.0,141.59039100684254,0.0,4563.4,0.0,False
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI233,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI233,Under60_MI240,Under60_MI233,0.0,76.15642889647324,0.0,2982.3,-137.28,False
Under60_MI240,Under60_MI131,Under60_MI227,0.0,59.73924876847292,0.0,1012.16,0.0,False
Under60_MI131,Under60_MI220,Under60_MI227,0.0,47.25705882352941,0.0,214.95,0.0,False
Under60_MI220,Under60_MI220,Under60_MI220,0.0,141.59039100684254,0.0,4563.4,0.0,True
Under60_MI220,Under60_MI228,Under60_MI220,0.0,141.59039100684254,0.0,4563.4,0.0,False
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI227,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,False
Under60_MI227,Under60_MI228,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI228,Under60_MI227,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,False
Under60_MI227,Under60_MI197,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI197,Under60_MI227,Under60_MI227,0.0,65.32232608695654,0.0,1058.54,0.0,True
Under60_MI227,Under60_MI227,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI228,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI228,Under60_MI7,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,False
Under60_MI7,Under60_MI227,Under60_MI7,0.0,158.0158577405858,0.0,953.09,0.0,False
Under60_MI227,Under60_MI228,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI227,Under60_MI228,85.0,17.600709199658215,0.0,785.0,-31.99,False
Under60_MI227,Under60_MI227,Under60_MI227,137.08,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,77.27,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI227,Under60_MI227,77.27,53.73738580837051,0.0,1612.42,-145.0,True
Under60_MI227,Under60_MI7,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI7,Under60_MI227,Under60_MI7,0.0,158.0158577405858,0.0,953.09,0.0,False
Under60_MI227,Under60_MI228,Under60_MI227,0.0,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,0.0,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,97.71,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI228,Under60_MI228,97.71,17.600709199658215,0.0,785.0,-31.99,True
Under60_MI228,Under60_MI227,Under60_MI228,97.71,17.600709199658215,0.0,785.0,-31.99,False
Under60_MI227,Under60_MI21,Under60_MI227,56.59,53.73738580837051,0.0,1612.42,-145.0,False
Under60_MI21,Under60_MI232,Under60_MI21,25.83,0.0,0.0,0.0,0.0,False
Under60_MI232,Under60_MI227,Under60_MI232,7.17,63.942397260273964,0.0,1064.9,-464.94,False
START_STATE,Under30_UT233,Under60_MI227,66.29,70.01195804195802,0.0,740.65,-145.0,False
Under30_UT233,Under30_UT233,Under30_UT233,66.29,217.06560466377434,0.0,2660.0,-1.56,True
Under30_UT233,Under30_UT227,Under30_UT233,101.03,217.06560466377434,0.0,2660.0,-1.56,False
Under30_UT227,Under30_UT234,Under30_UT227,80.0,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT234,Under30_UT227,Under30_UT227,67.26,156.9235388739946,105.23,2356.97,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT183,Under30_UT227,14.97,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT183,Under30_UT227,Under30_UT227,213.13,174.0661904761905,69.13,1774.67,65.0,True
Under30_UT227,Under30_UT227,Under30_UT227,213.13,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT227,Under30_UT227,175.11,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT200,Under30_UT227,175.11,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT200,Under30_UT240,Under30_UT227,175.11,125.63195767195772,72.37,784.46,0.0,False
Under30_UT240,Under30_UT200,Under30_UT227,175.11,162.52075,67.26,1031.6,0.0,False
Under30_UT200,Under30_UT231,Under30_UT227,175.11,125.63195767195772,72.37,784.46,0.0,False
Under30_UT231,Under30_UT123,Under30_UT227,1996.11,117.25313725490194,67.26,431.44,0.0,False
Under30_UT123,Under30_UT130,Under30_UT130,384.48,384.48,384.48,384.48,384.48,True
Under30_UT130,Under30_UT226,Under30_UT227,384.48,159.42666666666665,128.27,396.44,67.26,False
Under30_UT226,Under30_UT130,Under30_UT227,229.0,159.7735924369748,67.26,1846.42,0.0,False
Under30_UT130,Under30_UT227,Under30_UT227,67.26,159.42666666666665,128.27,396.44,67.26,True
Under30_UT227,Under30_UT240,Under30_UT227,112.8,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT240,Under30_UT227,Under30_UT227,112.8,162.52075,67.26,1031.6,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT23,Under30_UT227,197.39,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT23,Under30_UT23,Under30_UT23,1884.71,1233.869411764706,279.35,2352.35,197.39,True
Under30_UT23,Under30_UT200,Under30_UT23,69.96,1233.869411764706,279.35,2352.35,197.39,False
Under30_UT200,Under30_UT227,Under30_UT227,69.96,125.63195767195772,72.37,784.46,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT233,Under30_UT227,1015.8,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT233,Under30_UT206,Under30_UT233,64.73,217.06560466377434,0.0,2660.0,-1.56,False
Under30_UT206,Under30_UT233,Under30_UT227,1015.8,109.18073318216176,86.1,1400.0,0.0,False
Under30_UT233,Under30_UT233,Under30_UT233,1015.8,217.06560466377434,0.0,2660.0,-1.56,True
Under30_UT233,Under30_UT233,Under30_UT233,1015.8,217.06560466377434,0.0,2660.0,-1.56,True
Under30_UT233,Under30_UT206,Under30_UT233,1015.8,217.06560466377434,0.0,2660.0,-1.56,False
Under30_UT206,Under30_UT234,Under30_UT227,1015.8,109.18073318216176,86.1,1400.0,0.0,False
Under30_UT234,Under30_UT233,Under30_UT227,1015.8,156.9235388739946,105.23,2356.97,0.0,False
Under30_UT233,Under30_UT206,Under30_UT233,1015.8,217.06560466377434,0.0,2660.0,-1.56,False
Under30_UT206,Under30_UT170,Under30_UT227,100.54,109.18073318216176,86.1,1400.0,0.0,False
Under30_UT170,Under30_UT227,Under30_UT227,100.54,166.65720763723155,69.13,517.0,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT227,Under30_UT227,103.73,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT200,Under30_UT227,103.73,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT200,Under30_UT220,Under30_UT227,85.0,125.63195767195772,72.37,784.46,0.0,False
Under30_UT220,Under30_UT220,Under30_UT220,85.0,161.26803203661314,102.0,749.95,0.0,True
Under30_UT220,Under30_UT227,Under30_UT220,67.26,161.26803203661314,102.0,749.95,0.0,False
Under30_UT227,Under30_UT226,Under30_UT227,137.52,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT226,Under30_UT227,Under30_UT227,67.26,159.7735924369748,67.26,1846.42,0.0,True
Under30_UT227,Under30_UT200,Under30_UT227,76.64,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT200,Under30_UT227,Under30_UT227,76.64,125.63195767195772,72.37,784.46,0.0,True
Under30_UT227,Under30_UT200,Under30_UT227,76.64,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT200,Under30_UT227,Under30_UT227,67.26,125.63195767195772,72.37,784.46,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,39.65,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT240,Under30_UT227,95.26,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT240,Under30_UT231,Under30_UT227,95.26,162.52075,67.26,1031.6,0.0,False
Under30_UT231,Under30_UT227,Under30_UT227,95.26,117.25313725490194,67.26,431.44,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT206,Under30_UT227,194.2,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT206,Under30_UT206,Under30_UT227,194.2,109.18073318216176,86.1,1400.0,0.0,False
Under30_UT206,Under30_UT227,Under30_UT227,67.26,109.18073318216176,86.1,1400.0,0.0,True
Under30_UT227,Under30_UT234,Under30_UT227,80.0,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT234,Under30_UT227,Under30_UT227,101.03,156.9235388739946,105.23,2356.97,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,101.03,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT23,Under30_UT227,2198.04,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT23,Under30_UT23,Under30_UT23,2198.04,1233.869411764706,279.35,2352.35,197.39,True
Under30_UT23,Under30_UT23,Under30_UT23,197.39,1233.869411764706,279.35,2352.35,197.39,True
Under30_UT23,Under30_UT220,Under30_UT23,85.0,1233.869411764706,279.35,2352.35,197.39,False
Under30_UT220,Under30_UT220,Under30_UT220,85.0,161.26803203661314,102.0,749.95,0.0,True
Under30_UT220,Under30_UT227,Under30_UT220,101.03,161.26803203661314,102.0,749.95,0.0,False
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT231,Under30_UT227,100.56,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT231,Under30_UT235,Under30_UT227,100.56,117.25313725490194,67.26,431.44,0.0,False
Under30_UT235,Under30_UT233,Under30_UT233,100.56,194.71257861635212,166.47,1407.1,-1.56,True
Under30_UT233,Under30_UT240,Under30_UT233,116.94,217.06560466377434,0.0,2660.0,-1.56,False
Under30_UT240,Under30_UT227,Under30_UT227,116.94,162.52075,67.26,1031.6,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT213,Under30_UT227,215.0,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT213,Under30_UT214,Under30_UT213,215.0,135.05504290560768,74.0,578.0,-300.0,False
Under30_UT214,Under30_UT213,Under30_UT213,215.0,117.33032000000001,125.38,514.99,-155.0,True
Under30_UT213,Under30_UT214,Under30_UT213,215.0,135.05504290560768,74.0,578.0,-300.0,False
Under30_UT214,Under30_UT227,Under30_UT213,215.0,117.33032000000001,125.38,514.99,-155.0,False
Under30_UT227,Under30_UT163,Under30_UT227,215.0,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT163,Under30_UT163,Under30_UT213,110.0,117.63051020408163,54.0,562.0,-281.0,False
Under30_UT163,Under30_UT213,Under30_UT213,110.0,117.63051020408163,54.0,562.0,-281.0,True
Under30_UT213,Under30_UT214,Under30_UT213,110.0,135.05504290560768,74.0,578.0,-300.0,False
Under30_UT214,Under30_UT163,Under30_UT213,220.0,117.33032000000001,125.38,514.99,-155.0,False
Under30_UT163,Under30_UT163,Under30_UT213,220.0,117.63051020408163,54.0,562.0,-281.0,False
Under30_UT163,Under30_UT214,Under30_UT213,220.0,117.63051020408163,54.0,562.0,-281.0,False
Under30_UT214,Under30_UT214,Under30_UT213,220.0,117.33032000000001,125.38,514.99,-155.0,False
Under30_UT214,Under30_UT213,Under30_UT213,220.0,117.33032000000001,125.38,514.99,-155.0,True
Under30_UT213,Under30_UT213,Under30_UT213,220.0,135.05504290560768,74.0,578.0,-300.0,True
Under30_UT213,Under30_UT227,Under30_UT213,67.26,135.05504290560768,74.0,578.0,-300.0,False
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT206,Under30_UT227,79.92,119.77613118684698,70.91,1678.08,-195.0,False
Under30_UT206,Under30_UT227,Under30_UT227,79.92,109.18073318216176,86.1,1400.0,0.0,True
Under30_UT227,Under30_UT227,Under30_UT227,67.26,119.77613118684698,70.91,1678.08,-195.0,True
Under30_UT227,Under30_UT227,Under30_UT227,101.03,119.77613118684698,70.91,1678.08,-195.0,True
